date,source,rating,title,text,thumbs_up,app_version,developer_replied
2025-11-15 21:15:38+00:00,Google Play,4,,"When I was trying to convert my RI demat&MF account to NRO account, the CS representative requested me to translate the foreign address proof document to English. However, the same document was translated by ICICIBANK and HDFC banks by themselves during account conversion. I think if INDMoney really cares about customer to use their services seamlessly, they should have translation team to translate foreign address proofs for NRIs.",1,8.8.5,True
2025-11-15 20:25:15+00:00,Google Play,5,,FANTASTIC VERY MUCH TRANSPARENT TECHNICALLY VERY SOUND,0,,True
2025-11-15 18:11:14+00:00,Google Play,5,,Good,0,8.8.2,True
2025-11-15 15:37:08+00:00,Google Play,5,,superb performance,0,8.8.2,True
2025-11-15 13:38:22+00:00,Google Play,1,,ok,0,8.8.0,True
2025-11-15 12:54:34+00:00,Google Play,5,,The application is nice and easy to access. It seems authentic as it takes all legal formalities like eSign and Aadhaar authentication while registering the application. Advisable to new investors.,1,8.8.5,True
2025-11-15 12:42:09+00:00,Google Play,1,,late withdrawal,0,8.8.5,True
2025-11-15 12:04:50+00:00,Google Play,5,,good,0,8.8.2,True
2025-11-15 10:12:16+00:00,Google Play,2,,good,0,8.8.5,True
2025-11-15 09:14:27+00:00,Google Play,5,,very nice app easy too use and good staff and payment is very easy I love it,0,8.8.5,True
2025-11-15 08:07:25+00:00,Google Play,5,,good,0,8.8.2,True
2025-11-15 07:56:50+00:00,App Store,1,For Indian Stock they are useless,They don’t allow you to track bonds in the account there is not way to track bonds in the same place other than giving full Gmail access and god know what they will use from that full gmail acess,0,5.9.0,False
2025-11-15 06:05:28+00:00,Google Play,5,,Need advance Training please,0,8.8.5,False
2025-11-14 22:59:16+00:00,Google Play,5,,Best app for US stock investment,0,8.8.2,True
2025-11-14 22:08:05+00:00,Google Play,5,,Good 👍,0,8.8.2,True
2025-11-14 22:01:10+00:00,Google Play,5,,good 👍,0,8.8.5,True
2025-11-14 21:35:26+00:00,Google Play,1,,"Why my tracker only showing Bank? Where is EPF and EPS? Why my window is different from others. Updated, still not working.",0,8.8.5,True
2025-11-14 20:44:44+00:00,Google Play,5,,best in new users 🫵,0,,True
2025-11-14 20:02:52+00:00,Google Play,4,,okay,0,8.8.2,True
2025-11-14 18:04:14+00:00,Google Play,4,,"Us stocks investing through Indmoney is strictly not recommended, the backend is unstable and your account will be frozen regularly. The networth tracking feature pulled up my app rating from 1star to 4 stars. welldone",0,8.8.2,True
2025-11-14 17:59:55+00:00,Google Play,1,,"I am an old customer of Indmoney Money but I have to face some issues like KYC recording. I had kept my account closed for 12 months, so the option of deactivation is coming and when I clicked, the problem should have been solved in three-four days, at the most it has not been solved yet and the reactivation option is showing on the dashboard of Indmoney, it will be solved in 30 minutes, next 30 minutes, now 10 days are about to complete and the KYC problem is not solved yet.",4,8.8.5,True
2025-11-14 17:59:42+00:00,Google Play,5,,best app ☺️,0,8.8.5,True
2025-11-14 16:44:17+00:00,Google Play,5,,nice,0,8.8.2,True
2025-11-14 16:11:53+00:00,App Store,5,Nice,Nice,0,5.9.0,False
2025-11-14 15:47:33+00:00,Google Play,5,,very good,0,8.7.6,True
2025-11-14 14:22:53+00:00,Google Play,1,,Unable to download reports,0,8.8.5,True
2025-11-14 08:58:21+00:00,Google Play,5,,good 😊,0,8.8.2,True
2025-11-14 08:36:55+00:00,Google Play,5,,very good app for locals as well as NRI s,0,8.8.2,True
2025-11-14 07:52:23+00:00,Google Play,5,,"great, lots of improvment made by team specially in trading, pnl etc...now please provide a stong full api support like option chain data through api etc",0,8.8.5,True
2025-11-14 07:46:09+00:00,Google Play,3,,need more instruments on chart reading in F and O,0,8.8.2,True
2025-11-14 04:23:12+00:00,App Store,1,"Pretty Bad Helpdesk, don’t use for stocks","I am not able to sell the shares, since past 4 days I am trying to connect with support but I guess no one is there, it show they will call in 15 minutes but it’s like bogus. Don’t use this app if you are opting to trade in stocks. I am stuck with my Money.",0,5.9.0,False
2025-11-14 03:43:25+00:00,App Store,2,Scam,"This app takes an hour to update in the morning, and by then it's already scamming BTSC users. If you try to change the indicator inputs, they won't change.",0,5.9.0,False
2025-11-14 01:17:39+00:00,Google Play,5,,super,0,8.8.2,True
2025-11-13 22:02:43+00:00,Google Play,5,,nice,0,8.8.2,True
2025-11-13 20:50:21+00:00,Google Play,4,,its has more features and datas for investing,0,8.7.6,True
2025-11-13 20:08:45+00:00,Google Play,5,,SUPER APP LOVE IT,0,8.8.2,True
2025-11-13 17:44:39+00:00,Google Play,5,,nice,0,8.6.4,True
2025-11-13 15:47:03+00:00,Google Play,5,,good app,0,8.8.2,True
2025-11-13 14:13:01+00:00,Google Play,4,,after new update raise ticket option is missing,0,8.8.5,True
2025-11-13 13:54:48+00:00,App Store,5,The best app for overseas investing,Whoever knows this app are gonna be that 1% Rich by investing in Nasdaq 😀,0,5.9.0,False
2025-11-13 11:27:13+00:00,Google Play,5,,very good,0,8.8.2,True
2025-11-13 10:07:23+00:00,Google Play,5,,Good,0,8.8.2,True
2025-11-13 09:52:25+00:00,Google Play,5,,good app,0,8.8.2,True
2025-11-13 09:28:11+00:00,Google Play,5,,aap is not supported for full function. Sometimes the app hangs. could not continuity used.,0,8.8.5,True
2025-11-13 09:26:56+00:00,Google Play,1,,i raised so many compliments but not resolved,0,8.8.5,True
2025-11-13 06:15:12+00:00,Google Play,5,,good,0,8.7.6,True
2025-11-13 05:47:54+00:00,App Store,3,Thakre,After update price refreshing slow. RSI etc not getting,0,5.9.0,False
2025-11-12 23:11:57+00:00,Google Play,1,,if it is financial app why do you need to listen to audio my health data and access to photos and videos..,0,,True
2025-11-12 22:27:41+00:00,Google Play,5,,Excellent,0,8.8.5,True
2025-11-12 22:19:44+00:00,Google Play,5,,Awesome App ! One feature which I feel would be awesome - option to view everyday returns in like a history or chart so that we have an idea which days were good. Please consider @dev team.,1,8.8.2,True
2025-11-12 21:32:20+00:00,Google Play,5,,very good,0,8.8.5,True
2025-11-12 20:12:26+00:00,Google Play,4,,mast ap hai,0,8.8.0,True
2025-11-12 19:52:30+00:00,Google Play,5,,forex signals,0,,True
2025-11-12 18:17:14+00:00,Google Play,1,,please give a clear xirr button... I can't find my xirr returns for stocks..,0,8.8.2,True
2025-11-12 17:34:53+00:00,Google Play,4,,Very good app .Very supportive customer care.,0,8.8.2,True
2025-11-12 17:04:57+00:00,Google Play,1,,"worst app, always some or other issues,",0,8.8.5,True
2025-11-12 16:45:28+00:00,App Store,1,Separate app for US stocks,Please give a separate app for US stocks investing.,0,5.8.9,False
2025-11-12 15:52:14+00:00,Google Play,1,,"Analytic section is useless for etf right now, ETFs are counted as a single stock, so it’s hard to know what stocks I’m indirectly holding through them. Showing the underlying stocks of ETFs would make the Analytics section much more useful and detailed.",3,8.8.5,True
2025-11-12 15:06:33+00:00,Google Play,1,,worrest experience,0,8.8.2,True
2025-11-12 13:46:14+00:00,Google Play,4,,easy to open this account,0,8.8.2,True
2025-11-12 12:28:45+00:00,Google Play,4,,Best app but news hindi and english dono ka ऑप्शन hona chahiye aur कोर्स hindi english dono me hona chahiye aap ko update kare in future ke saath,0,8.6.4,True
2025-11-12 11:41:24+00:00,Google Play,5,,worst app for trading,0,,True
2025-11-12 11:07:49+00:00,App Store,1,Scam scam scam,Was asking for 15000 autopay from my upi while the emi amount per month for the loan I was applying was only 5761.its a scam please report and boycott,0,5.8.9,False
2025-11-12 10:48:50+00:00,Google Play,4,,good,0,8.8.2,True
2025-11-12 10:32:14+00:00,Google Play,4,,"Please Fix these issues otherwise great app. 1.) when I open a stock's chart it initially show the previous stock's chart I had opened instead of the current stock. Perhaps a delay in the api call is happening tell the tech team to solve it. 2.) When a see an option of buying or selling below a stock chart , when I change the option from delivery to intraday it should also show stoploss option there itself,I need to go back to the positions options and add SL which is quite inconvenient.",71,8.8.2,True
2025-11-12 09:10:18+00:00,Google Play,1,,bad app,0,,True
2025-11-12 08:58:27+00:00,App Store,2,High Battery consumption,"I'm a bit disappointed with the recent upgrade of the INDmoney app. The battery consumption has increased significantly, and I've also noticed that my portfolio on intra trade isn't updating properly. I've tried refreshing and syncing the app, but the issue persists. I hope the team addresses these issues soon.",0,5.8.9,False
2025-11-12 08:52:46+00:00,Google Play,1,,"I don't know why now every other app force you to update , google is closing Openness that android have",0,8.5.0,True
2025-11-12 07:38:35+00:00,Google Play,5,,Good for overall,0,8.8.2,True
2025-11-12 07:17:06+00:00,Google Play,5,,This app is really good for online stock trading 👍,0,8.8.0,True
2025-11-12 06:33:58+00:00,Google Play,5,,"Excellent app for managing personal finance and investments. The integration of stocks, mutual funds, and US investments in one platform is really helpful. Smooth experience so far!",2,8.8.2,True
2025-11-12 04:45:54+00:00,App Store,5,Stock,Good,0,5.8.9,False
2025-11-12 00:03:21+00:00,Google Play,5,,nice 👍,0,8.8.2,True
2025-11-11 22:59:47+00:00,Google Play,4,,good,0,8.8.2,True
2025-11-11 21:50:48+00:00,Google Play,5,,Good,0,8.8.0,True
2025-11-11 19:25:44+00:00,Google Play,5,,very nice,0,8.7.6,True
2025-11-11 18:46:27+00:00,Google Play,4,,tracking is awesome but couldn't tracking NPS as it is only linked with Gmail. give option to link with other account as well,1,8.8.5,True
2025-11-11 17:49:33+00:00,Google Play,5,,Great experience,0,,True
2025-11-11 16:00:41+00:00,Google Play,5,,"Your old UI was better than this one, you should not change your UI every week l you were already way better than other trading apps.",0,8.8.2,True
2025-11-11 15:19:32+00:00,Google Play,4,,good application for trading,0,8.8.2,True
2025-11-11 15:04:45+00:00,Google Play,5,,"Nice but needs a feature addition. In the myInd asset section, i have added gold and real estate details. But in the transaction details, which is optional but very beneficial, there is no option to add text details. This is very important as we can add the name of ornament or additional details about a transaction to bring more clarity when having multiple transactions.",55,8.8.2,True
2025-11-11 14:42:06+00:00,Google Play,5,,great,0,,True
2025-11-11 13:03:30+00:00,Google Play,1,,"junk app and worst ever support team, just for sake of norms they update tickets without any helpful progress on actual issue. i want to give negative rating. They are still playing with customer deposit money without crediting to wallet, I have initiated deposit of 2L on 30-Oct, till now it is not yet credited to my wallet, first they said 6-Nov, now they are saying it will take upto 12-Nov (my tkt#2852554), what are they doing with customers money? don't use this app for your investment plans",6,8.8.2,True
2025-11-11 11:41:47+00:00,Google Play,4,,grate app for investing in us stock also gold,0,8.8.0,True
2025-11-11 10:58:18+00:00,Google Play,5,,👌,0,8.8.2,True
2025-11-11 10:51:29+00:00,Google Play,1,,lot of glitches and it strucks while trading,0,8.8.2,True
2025-11-11 10:35:40+00:00,Google Play,1,,it been 6 days since request for withdrawal in the app it showing credit to your account but I didn't receive the money and I am trying to reach support but no luck,0,8.8.2,True
2025-11-11 09:21:56+00:00,Google Play,5,,lodu,0,8.8.0,True
2025-11-11 07:59:33+00:00,Google Play,4,,easy to use,0,8.8.2,True
2025-11-11 07:37:39+00:00,Google Play,5,,Thank for INDmoney,0,8.8.2,True
2025-11-11 07:19:25+00:00,Google Play,5,,"To solve problem there should be local office,so that investor can easily involve and solve their problem",0,8.8.2,False
2025-11-11 02:33:56+00:00,App Store,3,Need improvement on Mutual funds.,Average NAV of accumulated/total NAV is missing . Please include it for mutual funds,0,5.8.7,False
2025-11-11 00:45:36+00:00,Google Play,4,,Excellent UI,0,8.8.2,True
2025-11-10 21:20:21+00:00,Google Play,4,,"I was trying to add money in my IND MONEY APP, this app showing $1 per 76.74 rupees, same time I was checked on Google, it showing $1 per 75.92 rupees.",0,8.8.2,True
2025-11-10 21:05:20+00:00,Google Play,5,,good,0,8.6.6,True
2025-11-10 20:50:08+00:00,Google Play,4,,good,0,8.6.2,True
2025-11-10 20:37:34+00:00,Google Play,5,,Good,0,8.8.2,True
2025-11-10 20:16:42+00:00,Google Play,5,,profitable hoga tab PTA chalega,0,8.8.2,True
2025-11-10 19:08:51+00:00,Google Play,4,,good,0,8.8.2,True
2025-11-10 16:48:59+00:00,Google Play,5,,love it.,0,8.8.2,True
2025-11-10 16:28:56+00:00,Google Play,5,,good,0,8.8.2,True
2025-11-10 15:08:48+00:00,App Store,1,App resolution not good while using iPad,Please correct the resolution issue in the iPad app,0,5.8.7,False
2025-11-10 14:53:46+00:00,Google Play,5,,good,0,8.8.2,True
2025-11-10 13:44:09+00:00,Google Play,5,,good,0,8.8.0,True
2025-11-10 12:46:42+00:00,Google Play,5,,good trend,0,,True
2025-11-10 12:45:48+00:00,Google Play,5,,nice trading,0,8.8.0,True
2025-11-10 11:52:00+00:00,Google Play,4,,best for financial,0,8.8.0,True
2025-11-10 11:11:21+00:00,Google Play,5,,nice one,0,8.8.2,True
2025-11-10 08:45:46+00:00,Google Play,5,,osm overall experience is 👍,0,8.8.2,True
2025-11-09 22:29:00+00:00,Google Play,5,,good 👍,0,8.8.2,True
2025-11-09 21:47:06+00:00,Google Play,5,,good app,0,8.8.2,True
2025-11-09 15:02:32+00:00,Google Play,5,,Excellent app,0,8.8.2,True
2025-11-09 13:00:37+00:00,Google Play,5,,Excellent feature of showing all investment at one place.,1,8.8.2,True
2025-11-09 10:22:32+00:00,Google Play,5,,nice pic,0,8.8.2,True
2025-11-09 08:58:34+00:00,Google Play,3,,"there is an issue in doing vkyc from the app, in relation to echoing audio, all the time i have initiate the vkyc and not successful, i have not experience any issue with vkyc that are done through chrome browser, i dont if the problem is with the phone or from the app",2,8.8.2,True
2025-11-08 22:45:24+00:00,Google Play,4,,Plez add trading view chart on us stock .stock screener for Indian and us stock. and dark more features.. on app and site.. other thing nice...,0,8.8.0,True
2025-11-08 20:01:16+00:00,Google Play,4,,yet to experiance,0,,True
2025-11-08 19:53:51+00:00,Google Play,3,,"Huge charges, exchange rates are higher plus bank charges you additional on exchange rates Average 2-5% are gone in charges only Hurdle to initiate investments",0,8.8.2,True
2025-11-08 17:40:14+00:00,Google Play,5,,great,0,8.8.2,True
2025-11-08 16:10:23+00:00,Google Play,5,,"good...., happy...",0,8.6.4,True
2025-11-08 13:10:12+00:00,Google Play,1,,there is not even a feature to place a limit order,0,8.7.6,True
2025-11-08 12:54:46+00:00,Google Play,4,,good 👍,0,8.6.6,True
2025-11-08 10:27:11+00:00,Google Play,1,,"worst ever experience with credit card bill payments, i made the payment and the app received the payment but it didn't submit it to my credit card instead it reverted my payment after one day when my due date was over, i was charged with penality just because the payment was failed by them. Will switch back to CRED now for making payments.",8,8.8.2,True
2025-11-08 10:00:20+00:00,Google Play,1,,The worst customer service. Raised multiple tickets about 20 Days ago and still no response. Zerodha is Coming up with US investing in next Quarter. Thank you for the awesome service.,0,8.8.0,True
2025-11-08 08:06:53+00:00,App Store,1,Pathetic customer support and poor UX,"The user flow, especially to add money to wallet to fund stock purchase is broken at multiple places. It is unintuitive to say the least. What makes it worse is the total lack of empathy and knowledge in the customer support team whose only metric is to close the ticket ASAP, with or without proper resolution.",0,5.8.7,False
2025-11-08 04:50:33+00:00,App Store,1,"Fraud App Don’t use this app, Your money not guaranteed",Cash back not guaranteed and money not guaranteed as per company policy Fake offers I was deleted everything in this app,0,5.8.7,False
2025-11-08 04:24:19+00:00,App Store,1,Iphone app is worst,"It is quite a bad experience using ind money on iphone, it is not able to verify device ask to switch off wifi and other archaic requirements but then also everytime it looks for mobile binding sms and then boom your device cannot be verified. Who is doing your testing? Fire those guys",0,5.8.7,False
2025-11-08 02:26:53+00:00,Google Play,2,,why did the monthly SIP dashboard was suddenly take down,0,8.8.2,True
2025-11-07 22:37:41+00:00,Google Play,5,,very good,0,8.8.2,True
2025-11-07 22:32:42+00:00,Google Play,4,,Nice app,0,8.8.2,True
2025-11-07 21:38:45+00:00,Google Play,1,,never book FD and never accept problem solution from customer support,0,8.8.2,True
2025-11-07 21:29:42+00:00,Google Play,5,,"NO MORE APP HAVE SUCH TYPE OF FUNCTIONS,AS A INDMONEY HAVE. I LIKE THIS APP AND LOVE THIS APP",0,8.6.6,True
2025-11-07 21:09:52+00:00,Google Play,5,,simple and easy,0,8.8.0,True
2025-11-07 18:51:26+00:00,Google Play,5,,"i have added my family member but there mutual fund not updating , I have redeem the fund but it's still showing , I can't refresh that",0,,True
2025-11-07 18:28:03+00:00,Google Play,5,,very nice app,0,8.8.0,True
2025-11-07 18:03:11+00:00,Google Play,3,,noise 😦,0,8.8.2,True
2025-11-07 14:44:43+00:00,Google Play,5,,naice,0,8.8.2,True
2025-11-07 13:06:01+00:00,App Store,1,Worst Customer Services,"It’s been 8 days since I made a transaction, still the wallet is showing in progress. It’s very difficult to buy US stocks here due to long transaction time. The customer care executives are bad and lacks empathy, cuts the call in between. Very very disappointed, will never recommend IND money to any of my friends and relatives.",0,5.8.7,False
2025-11-07 11:53:28+00:00,Google Play,4,,good,0,8.8.2,True
2025-11-07 10:36:55+00:00,Google Play,5,,nice,0,8.8.0,True
2025-11-07 09:25:23+00:00,Google Play,5,,best platform for trading,0,8.8.0,True
2025-11-07 00:07:37+00:00,Google Play,1,,"This app Upi anymore not working and service is unavailable. This app upi customer team not working this problem.Use Groww app all featured available Stock, Mutual Fund, Bond, ETF, MTF,IPO, FD, UPI &Loan.",0,8.5.3,True
2025-11-06 22:26:44+00:00,Google Play,5,,"Superb application, All in one App. I am able to Save amount and invest wisely in suggested US stocks, pay utilities Bill on the go, Wonderful app for UPI payments as well. I have using it for most of my daily requirements, Thank you IND Money for wonderful experience 💗💗💗💗",0,8.8.2,True
2025-11-06 21:21:56+00:00,Google Play,5,,good,0,8.8.2,True
2025-11-06 20:39:03+00:00,Google Play,5,,good to work with investment,0,8.8.0,True
2025-11-06 19:54:50+00:00,Google Play,4,,very good 😊,0,8.7.0,True
2025-11-06 19:42:03+00:00,Google Play,4,,"The new update has messed up the things , the old UI was better , now it has become hard to navigate the indmoney app",3,8.8.0,True
2025-11-06 17:49:32+00:00,Google Play,5,,Updating My review...Happy with your customer Concern,0,8.8.0,True
2025-11-06 17:28:47+00:00,Google Play,5,,good,0,8.8.0,True
2025-11-06 15:43:21+00:00,Google Play,1,,mera is app me account belence - mein Chala Gaya -170 ho gaya,0,8.7.6,True
2025-11-06 13:21:13+00:00,Google Play,5,,Good,0,8.8.0,True
2025-11-06 12:55:11+00:00,Google Play,4,,good,0,8.7.6,True
2025-11-06 10:57:23+00:00,Google Play,4,,👍,0,8.8.0,True
2025-11-06 09:40:41+00:00,Google Play,5,,very good 👍,0,8.8.0,True
2025-11-06 09:29:07+00:00,Google Play,4,,😀,0,8.7.6,True
2025-11-06 07:00:26+00:00,App Store,2,iPad app,Need a native iPad app supporting full resolution. Without it this app will look very awkward.,0,5.8.7,False
2025-11-06 06:33:38+00:00,App Store,1,Please don’t borrow money on this app,If you are planning to borrow money on this app please don’t. Their app is buggy. I foreclosed my loan amount and still got emi deducted. And I have been following up day and night for refund with only one response- lenders system is not updated yet. It’s been a week now. I have received all the confirmation message from lender itself that loan is foreclosed and these people are playing games like this! Please don’t make the same mistake I did. They call 100 times for emi reminder and spam you like crazy. Better option is CRED.,0,5.8.7,False
2025-11-06 02:30:05+00:00,Google Play,1,,download nahin ho raha hai,0,,True
2025-11-06 02:04:51+00:00,Google Play,4,,"Please add Trailing stoploss option for US stocks, I will rate 5 Star",0,,True
2025-11-06 01:54:07+00:00,App Store,2,"Improve your UX, and implement common sense before AI","The SIP UX is a headache, does not allow deleting, does not apply filter automatically, does not save my filters. SIPs for some reason are not able to use money from alpaca wallet, so I can optimise on gst. There are very few bugs but the app is almost unusable. Also, SIPs keep failing",0,5.8.7,False
2025-11-06 01:25:56+00:00,Google Play,5,,nice app for financial knowledge,0,8.8.0,True
2025-11-06 00:07:22+00:00,Google Play,5,,very good,0,,True
2025-11-05 20:23:59+00:00,Google Play,5,,superb,0,7.4.3,True
2025-11-05 19:02:08+00:00,Google Play,5,,BEST BROKER,0,,True
2025-11-05 17:50:51+00:00,App Store,3,Basic Functionality Missing,"App needs some basic functionalities added like: 1. US Stock Orders screen doesn’t have an option to click and see the real time stock movement of the stock you just bought. Since it takes 24h for it move from Orders tab to you Holdings tab, you pretty much stay in the dark about its performance especially after having bought a stock. 2. The debit of the wallet balance happens instantly but the credit after a stock is sold even notionally doesn’t reflect the balance until 24 hour limit. 3. The transaction screen is missing and right now the orders screen appears a bit of mess if you have traded a few stocks and both credit and debit becomes a mess to understand",0,5.8.7,False
2025-11-05 13:43:41+00:00,Google Play,5,,great ui and looks,0,8.8.0,True
2025-11-05 13:28:48+00:00,Google Play,5,,Please bring back the option to see the top gainer stocks in all of the market again. 🙏 Edit: Issue has now been resolved as their team member guided me on how to access it.,1,8.8.0,True
2025-11-05 13:15:38+00:00,Google Play,1,,I have blocked the account and deleted it forever. This app is very nonsense. The demat account so far is poor because it has more broker charges. There is no call in the helpline number.,0,,True
2025-11-05 11:53:15+00:00,Google Play,5,,good,0,,True
2025-11-05 11:39:05+00:00,Google Play,5,,love the app,0,8.8.0,True
2025-11-05 11:07:03+00:00,Google Play,5,,so cute 🥰,0,8.8.0,True
2025-11-05 10:35:26+00:00,Google Play,5,,ok,0,8.8.0,True
2025-11-05 09:44:23+00:00,Google Play,5,,awsm,0,8.8.0,True
2025-11-05 09:11:22+00:00,Google Play,5,,good,0,8.7.0,True
2025-11-05 08:18:05+00:00,Google Play,5,,super,0,8.7.6,True
2025-11-05 07:49:16+00:00,Google Play,1,,"I have already registered, still I have to repeat the registration process again, when I open the later on 😕",0,8.8.0,True
2025-11-05 07:40:14+00:00,Google Play,5,,simple app,0,8.7.0,True
2025-11-05 00:13:57+00:00,Google Play,5,,nice,0,8.8.0,True
2025-11-04 20:55:06+00:00,Google Play,1,,Do you have a support mechanism. Your FAQs do not help sort the issues. you seem to trick your customers if you do not have answers to the queries.,3,8.8.0,True
2025-11-04 20:31:26+00:00,Google Play,5,,nice,0,8.8.0,True
2025-11-04 19:35:44+00:00,Google Play,5,,very happy on INDmoney!!,0,8.8.0,True
2025-11-04 17:16:07+00:00,Google Play,2,,NICE,0,8.8.0,True
2025-11-04 14:11:18+00:00,Google Play,1,,there are many charges,0,8.8.0,True
2025-11-04 12:32:52+00:00,App Store,5,Ultimate app But,Awesome app no doubt but plz add Receive QR code for UPI payment 🙏🏻,0,5.8.7,False
2025-11-04 12:08:42+00:00,Google Play,5,,nice one,0,8.7.6,True
2025-11-04 11:52:38+00:00,Google Play,1,,thank for you I'm very happy,0,8.8.0,True
2025-11-04 11:44:53+00:00,Google Play,5,,ok,0,8.7.6,True
2025-11-04 11:23:55+00:00,Google Play,5,,good work n service,0,8.8.0,True
2025-11-04 11:13:41+00:00,Google Play,5,,circuit breaker,0,8.8.0,True
2025-11-04 10:25:42+00:00,Google Play,5,,"edited review after months ,now withdrawals became very fast ... Thankyouu!",0,8.8.0,True
2025-11-04 09:46:43+00:00,Google Play,5,,nice App,0,8.8.0,True
2025-11-04 09:24:15+00:00,Google Play,1,,froud app,0,,True
2025-11-04 04:31:38+00:00,Google Play,5,,very good ap,0,8.7.0,True
2025-11-04 03:50:02+00:00,Google Play,5,,XIRR not Showing in Apps which mutual fund recently added ( Current Year ). But Blended XIRR Shown.,0,8.8.0,True
2025-11-04 03:02:48+00:00,App Store,1,"Fix your app, it is keep on asking to register to view the live updates","Fix your app, it is keep on asking to register to view the live updates",0,5.8.6,False
2025-11-04 01:02:18+00:00,Google Play,5,,nice ...good to know more n more loved it nw...,0,8.8.0,True
2025-11-04 00:17:50+00:00,Google Play,3,,Need to track Lic policy ..when this feature will be added?,0,8.8.0,True
2025-11-03 23:54:35+00:00,Google Play,3,,"Please add APY, LIC tracking as soon as possible and in PPF tracking section, recurring deposit start date is fixed for today but it should be flexible for future dates too like end date. Fix these issues immediately, it will help tracking easier and effective.",0,,True
2025-11-03 23:28:15+00:00,Google Play,2,,"Pros: 1. Best user interface for options trading. 2. Us stocks buying feature. 3. Mind feature- king of the features. Cons: 1. Trading views chart missing in flash mode. 2. Option chain windows takes lot of space in web mode. Solution could be- auto hide or manual hide feature in web mode 3. Advanced option chain option should be provided such as dhan, upstox. For other greeks 4. Paper trading feature or bactesting feature missing. 5. App crash so frequent.",0,8.8.0,True
2025-11-03 22:31:17+00:00,Google Play,5,,The feature I like most in this IndMoney app is that it sync / fetch all Mutual funds.. I really liked it as I am able to manage my all MFs from here. Thanks!,0,8.8.0,True
2025-11-03 21:04:16+00:00,Google Play,5,,Us investment made easy. So far has not faced any blockers.,0,8.8.0,True
2025-11-03 20:20:20+00:00,Google Play,5,,App is good,0,8.8.0,True
2025-11-03 19:32:02+00:00,Google Play,5,,kindly include dark mode.,1,8.6.4,True
2025-11-03 18:58:24+00:00,Google Play,5,,easy to use,0,8.3.8,True
2025-11-03 17:53:45+00:00,Google Play,5,,excellent,0,8.8.0,True
2025-11-03 17:12:36+00:00,Google Play,4,,good,0,8.4.6,True
2025-11-03 16:58:56+00:00,Google Play,4,,I have just got a little dummy training for intraday. hope it's a good application.,0,8.8.0,True
2025-11-03 13:33:50+00:00,Google Play,5,,liked it..,0,8.6.4,True
2025-11-03 12:05:51+00:00,Google Play,5,,Goood,0,8.8.0,True
2025-11-03 11:01:03+00:00,Google Play,5,,great app. easy to use. better than zerodha,0,8.8.0,True
2025-11-03 10:20:25+00:00,Google Play,1,,Is this app really reliable. Are the charts accurate? No more a good app to invest.,0,8.8.0,True
2025-11-03 09:45:28+00:00,Google Play,1,,"It has been nearly a month i put withdrawl from us wallet still i didnt received my amount how many times should my complaint about this ""Due to operational constraints"" means you should rectify that and give the solution as soon as possible but yoh are using that as a reason and delaying day by day its not even a big amount too while investing you said withdrawl will take upto mazximum of 5-7 days now it has been 25 days still i didnt received money i dont even know you are seeing your cuatomer",0,8.7.6,True
2025-11-03 09:27:09+00:00,Google Play,5,,nice experience,0,8.7.6,True
2025-11-03 09:00:08+00:00,Google Play,4,,good 💯,0,8.8.0,True
2025-11-03 07:55:16+00:00,Google Play,5,,very useful App,0,8.8.0,True
2025-11-03 00:19:39+00:00,Google Play,4,,good,0,8.7.6,True
2025-11-02 23:46:11+00:00,Google Play,2,,Us stock adding money conversion charges are very high compared to Real exchange rate. Add option to add via UPI or Forex Cards or Credit cards people have Many cards that are zero forex charges.,2,8.8.0,True
2025-11-02 23:12:03+00:00,Google Play,5,,good,0,8.8.0,True
2025-11-02 23:10:40+00:00,Google Play,4,,"few steps are deep inside, and are sometimes difficult to find.",0,8.6.6,True
2025-11-02 22:17:01+00:00,Google Play,5,,good experience,0,8.8.0,True
2025-11-02 21:58:52+00:00,Google Play,5,,good,0,8.8.0,True
2025-11-02 21:48:54+00:00,Google Play,3,,There is a need of improvement in various sections of the app which will make the app even better :- 1) Quick easy tax filing with consultation 2) US and Indian stock custom bucket portfolio creation option(similar to smallcase) 3) Just like Mutual funds ( What if I redeem today) it should also be available for Indian Stocks 4) Digital gold investment,8,8.8.0,True
2025-11-02 21:13:01+00:00,Google Play,1,,I have been waiting for the activation of my account and trying to get in touch with an agent. It is showing that the agent is supposed call me in 2 mins which turns out to be 15 mins after a minute. but I don't get any communication regarding the same. I have sent numerous emails but nothing has been communicated.,6,8.6.6,True
2025-11-02 19:31:33+00:00,Google Play,5,,"It has wide range of features, simple to use. It provides smart financial planning tools and provides you the opportunity to invest in the US market alongside the Indian stock market.",0,8.6.2,True
2025-11-02 16:55:51+00:00,Google Play,5,,good,0,8.8.0,True
2025-11-02 16:36:09+00:00,App Store,2,The app UI is very complicated,The app UI is very complicated specially in stock section. It is very difficult to find stock SIP sections. Watchlist and others. If the UI of the stock and MF section got simplified i will give 5 star.,0,5.8.6,False
2025-11-02 16:20:47+00:00,Google Play,5,,ashish Kashyap the best ceo,0,,True
2025-11-02 12:24:45+00:00,App Store,3,Great App with Room for Improvement in Tracking,"NPS tracking could be improved — it would be great if tracking was available through the CDSL statement instead of email statements. EPF tracking also needs some refinement, and EPS should ideally be excluded. Other than that, the app’s features are awesome!",0,5.8.6,False
